sep=,
"Time","dt_sound_level_dB"
2022-03-17 14:01:00,71
2022-03-17 14:02:00,64
2022-03-17 14:03:00,61
2022-03-17 14:05:00,64
2022-03-17 14:05:00,65
2022-03-17 14:17:00,61
2022-03-17 14:18:00,62
2022-03-17 14:19:00,64
2022-03-17 14:20:00,66
2022-03-17 14:21:00,66
2022-03-17 14:22:00,65
2022-03-17 14:23:00,61
2022-03-17 14:24:00,64
2022-03-17 14:25:00,64
2022-03-17 14:26:00,66
2022-03-17 14:27:00,65
2022-03-17 14:28:00,65
2022-03-17 14:29:00,63
2022-03-17 14:30:00,59
2022-03-17 14:31:00,62
2022-03-17 14:32:00,66
2022-03-17 14:33:00,64
2022-03-17 14:34:00,65
2022-03-17 14:35:00,64
2022-03-17 16:36:00,57
2022-03-17 16:37:00,65
2022-03-17 16:38:00,58
2022-03-17 16:39:00,57
2022-03-17 16:40:00,65
2022-03-17 16:41:00,59
2022-03-17 16:42:00,56
2022-03-17 16:43:00,64
2022-03-17 16:44:00,61
2022-03-17 16:45:00,55
2022-03-17 16:46:00,65
2022-03-17 16:47:00,62
2022-03-17 16:48:00,54
2022-03-17 16:49:00,62
2022-03-17 16:50:00,61
2022-03-17 16:51:00,54
2022-03-17 16:52:00,61
2022-03-17 16:53:00,59
2022-03-17 16:54:00,55
2022-03-17 16:55:00,60
2022-03-17 17:17:00,54
2022-03-17 17:18:00,60
2022-03-17 17:19:00,60
2022-03-17 17:20:00,53
2022-03-17 17:21:00,60
2022-03-17 17:22:00,62
2022-03-17 17:23:00,51
2022-03-17 17:24:00,61
2022-03-17 17:25:00,63
2022-03-17 17:36:00,55
2022-03-17 17:37:00,63
2022-03-17 17:38:00,57
2022-03-17 17:39:00,55
2022-03-17 17:40:00,63
2022-03-17 17:41:00,60
2022-03-17 17:42:00,55
2022-03-17 17:43:00,62
2022-03-17 17:44:00,57
2022-03-17 17:45:00,56
2022-03-17 17:46:00,62
2022-03-17 17:47:00,60
2022-03-17 17:48:00,54
